"DEPT","MMK","GR","TENS","CALI","BHVT","AHVT","LLDC","LLSC","MSFL","DPHI","NPHI","RHOB","DRHO","PE","LLS","LLD","CLLD","LATITUDE","LOGITUDE"
1760.25,0,84.6451,3575.6978,4.5,1396.0763,585.6419,3.4894,6.9997,0.1,19.351,28.533,2.3791,-0.0733,7.2577,6.6989,3.5067,285.166,"41.12738","-81.056164"
1760.5,0,83.5138,3566.7461,4.5,1396.0487,585.6419,2.1038,6.6792,0.1,19.5837,28.6035,2.3751,-0.0775,7.2623,6.3899,2.0969,476.904,"41.12738","-81.056164"
1760.75,0,83.0724,3565.1362,4.5,1396.0211,585.6419,2.6731,6.8697,0.1,19.9238,29.4543,2.3693,-0.082,7.2965,6.5736,2.6739,373.9819,"41.12738","-81.056164"
1761,0,83.1516,3566.8125,4.5,1395.9935,585.6419,3.6007,6.7714,0.1,20.2172,27.8462,2.3643,-0.0864,7.3669,6.4788,3.6208,276.1815,"41.12738","-81.056164"
1761.25,0,83.3566,3565.7397,4.5,1395.9659,585.6419,2.6394,7.3349,0.1,20.2639,27.8261,2.3635,-0.0909,7.4441,7.0224,2.6397,378.8318,"41.12738","-81.056164"
1761.5,0,84.0572,3563.4717,4.5,1395.9384,585.6419,2.5187,6.9593,0.1,20.3035,28.3136,2.3628,-0.095,7.5028,6.66,2.5171,397.2853,"41.12738","-81.056164"
1761.75,0,84.6017,3563.8625,4.5,1395.9108,585.6419,2.6959,6.5647,0.1,20.338,28.6565,2.3622,-0.0999,7.523,6.2795,2.697,370.776,"41.12738","-81.056164"
1762,0,85.4369,3561.8958,4.5,1395.8832,585.6419,2.8021,6.68,0.1,20.3372,28.366,2.3622,-0.1065,7.4807,6.3907,2.8051,356.4925,"41.12738","-81.056164"
1762.25,0,86.797,3566.6008,4.5,1395.8556,585.6419,2.9934,6.6314,0.1,20.3418,29.0778,2.3622,-0.1124,7.4109,6.3438,3,333.3343,"41.12738","-81.056164"
1762.5,0,88.4152,3568.478,4.5,1395.828,585.6419,2.9294,6.9123,0.1,20.3244,30.2351,2.3625,-0.1174,7.3523,6.6147,2.9347,340.7481,"41.12738","-81.056164"
1762.75,0,89.849,3565.1252,4.5,1395.8004,585.6419,2.998,6.8719,0.1,20.2736,30.5588,2.3633,-0.1197,7.3343,6.5757,3.0047,332.8152,"41.12738","-81.056164"
1763,0,90.6408,3562.6335,4.5,1395.7728,585.6419,2.6711,7.0197,0.1,20.2346,30.1797,2.364,-0.1183,7.3624,6.7182,2.6719,374.264,"41.12738","-81.056164"
1763.25,0,90.8718,3560.0066,4.5,1395.7452,585.6419,2.3212,6.7733,0.1,20.3124,30.2091,2.3627,-0.1144,7.4346,6.4806,2.3168,431.6305,"41.12738","-81.056164"
1763.5,0,91.2753,3555.7261,4.5,1395.7177,585.6419,2.4342,6.7113,0.1,19.9529,29.2849,2.3688,-0.1077,7.5073,6.4209,2.4314,411.2903,"41.12738","-81.056164"
1763.75,0,91.0725,3553.9492,4.5,1395.6901,585.6419,2.1036,6.5895,0.1,18.5821,28.1625,2.3922,-0.0996,7.5538,6.3034,2.0967,476.9464,"41.12738","-81.056164"
1764,0,89.7243,3555.3352,4.5,1395.6625,585.6419,1.9673,6.7385,0.1,16.1389,27.485,2.434,-0.0916,7.5717,6.447,1.9591,510.4429,"41.12738","-81.056164"
1764.25,0,85.6809,3557.291,4.5,1395.6349,585.6419,2.4271,6.7289,0.1,12.2482,28.1839,2.5006,-0.0845,7.5398,6.4378,2.4241,412.5222,"41.12738","-81.056164"
1764.5,0,79.5669,3560.0852,4.5,1395.6073,585.6419,2.9841,6.8109,0.1,7.2847,28.8157,2.5854,-0.0793,7.5027,6.5168,2.9905,334.3934,"41.12738","-81.056164"
1764.75,0,73.3402,3559.4368,4.5,1395.5797,585.6419,2.4358,6.6532,0.1,2.3829,27.385,2.6693,-0.0758,7.4682,6.3648,2.433,411.0202,"41.12738","-81.056164"
1765,0,68.5538,3559.5928,4.5,1395.5521,585.6419,1.9497,6.9615,0.1,-2.3265,26.827,2.7498,-0.0734,7.4549,6.6621,1.9414,515.105,"41.12738","-81.056164"
1765.25,0,67.0744,3561.6721,4.5,1395.5245,585.6419,2.4073,6.7359,0.1,-6.0058,26.1163,2.8127,-0.0715,7.4784,6.4446,2.404,415.9676,"41.12738","-81.056164"
1765.5,0,67.7393,3561.7385,4.5,1395.4969,585.6419,3.1342,6.6615,0.1,-8.1761,27.7527,2.8498,-0.0713,7.5125,6.3728,3.1436,318.106,"41.12738","-81.056164"
1765.75,0,70.0354,3556.7095,4.5,1395.4694,585.6419,2.6235,6.7903,0.1,-8.9525,29.5473,2.8631,-0.0723,7.5574,6.497,2.6235,381.1654,"41.12738","-81.056164"
1766,0,73.1656,3551.9934,4.5,1395.4418,585.6419,4.3367,6.6434,0.1,-8.0768,30.0667,2.8481,-0.075,7.5892,6.3553,4.3771,228.4604,"41.12738","-81.056164"
1766.25,0,77.3836,3548.752,4.5,1395.4142,585.6419,3.1879,6.6267,0.1,-5.993,29.7747,2.8125,-0.0795,7.6103,6.3393,3.1984,312.6534,"41.12738","-81.056164"
1766.5,0,83.0963,3558.9446,4.5,1395.3866,585.6419,0.4103,6.7372,0.1,-2.3154,29.6101,2.7496,-0.0848,7.6251,6.4458,0.4052,2468.2024,"41.12738","-81.056164"
1766.75,0,89.5605,3568.0874,4.5,1395.359,585.6419,0.6568,6.4037,0.1,2.2863,31.1184,2.6709,-0.0919,7.6352,6.1242,0.6488,1541.3959,"41.12738","-81.056164"
1767,0,96.745,3575.4741,4.5,1395.3314,585.6419,0.3856,6.6997,0.1,7.3369,31.2851,2.5845,-0.1009,7.6512,6.4097,0.3808,2626.0527,"41.12738","-81.056164"
1767.25,0,101.847,3577.5303,4.5,1395.3038,585.6419,4.1243,6.3871,0.1,12.5503,30.7075,2.4954,-0.1094,7.6492,6.1083,4.1585,240.4739,"41.12738","-81.056164"
1767.5,0,104.5878,3587.5439,4.5,1395.2762,585.6419,2.7095,6.6367,0.1,16.2634,29.1337,2.4319,-0.1156,7.6234,6.3489,2.7109,368.884,"41.12738","-81.056164"
1767.75,0,104.5954,3596.4629,4.5,1395.2487,585.6419,2.2046,6.6884,0.1,18.5084,28.9141,2.3935,-0.1169,7.5748,6.3987,2.1988,454.792,"41.12738","-81.056164"
1768,0,101.8264,3607.7842,4.5,1395.2211,585.6419,2.4943,6.4992,0.1,19.3286,28.3882,2.3795,-0.1129,7.5031,6.2163,2.4923,401.236,"41.12738","-81.056164"
1768.25,0,99.0444,3607.9075,4.5,1395.1935,585.6419,3.2425,6.7209,0.1,19.0889,29.64,2.3836,-0.1072,7.4463,6.4301,3.2543,307.289,"41.12738","-81.056164"
1768.5,0,96.3459,3604.3418,4.5,1395.1659,585.6419,3.2494,6.9752,0.1,18.6773,29.9242,2.3906,-0.1015,7.4263,6.6753,3.2613,306.6258,"41.12738","-81.056164"
1768.75,0,94.9424,3600.3965,4.5,1395.1383,585.6419,2.9424,6.711,0.1,18.3393,29.7428,2.3964,-0.0982,7.449,6.4205,2.948,339.2172,"41.12738","-81.056164"
1769,0,94.1148,3590.5847,4.5,1395.1107,585.6419,3.4186,6.88,0.1,18.1243,29.698,2.4001,-0.0951,7.5136,6.5835,3.4343,291.1792,"41.12738","-81.056164"
1769.25,0,93.4033,3586.3936,4.5,1395.0831,585.6419,2.5296,6.5583,0.1,18.0301,28.3815,2.4017,-0.0919,7.5871,6.2733,2.5281,395.5462,"41.12738","-81.056164"
1769.5,0,92.5638,3582.5039,4.5,1395.0555,585.6419,2.8868,6.685,0.1,18.1397,28.767,2.3998,-0.0893,7.6308,6.3954,2.8914,345.8569,"41.12738","-81.056164"
1769.75,0,91.6972,3587.7678,4.5,1395.028,585.6419,1.9515,7.0371,0.1,18.2963,28.5801,2.3971,-0.0867,7.6303,6.735,1.9432,514.6274,"41.12738","-81.056164"
1770,0,91.733,3596.5525,4.5,1395.0004,585.6419,4.1196,6.5906,0.1,18.5677,28.8454,2.3925,-0.0853,7.5953,6.3045,4.1536,240.7565,"41.12738","-81.056164"
1770.25,0,92.0953,3600.3408,4.5,1394.9728,585.6419,3.6644,6.577,0.1,18.8758,28.5583,2.3872,-0.0839,7.5424,6.2913,3.6861,271.2889,"41.12738","-81.056164"
1770.5,0,91.3176,3592.1716,4.5,1394.9452,585.6419,2.0302,6.4942,0.1,18.873,28.0692,2.3873,-0.0816,7.5143,6.2115,2.0226,494.4193,"41.12738","-81.056164"
1770.75,0,89.425,3582.8618,4.5,1394.9176,585.6419,2.6079,6.6067,0.1,18.7173,27.4984,2.3899,-0.0781,7.5138,6.32,2.6077,383.4831,"41.12738","-81.056164"
1771,0,86.1993,3571.093,4.5,1394.89,585.6419,5.8516,6.8117,0.1,18.4463,26.5914,2.3946,-0.0746,7.5235,6.5176,5.9453,168.2014,"41.12738","-81.056164"
1771.25,0,82.7969,3564.9463,4.5,1394.8624,585.6419,4.0994,6.5959,0.1,17.9456,25.8518,2.4031,-0.0714,7.5516,6.3095,4.1328,241.9683,"41.12738","-81.056164"
1771.5,0,79.2567,3561.325,4.5,1394.8348,585.6419,0.1768,6.4227,0.1,17.7043,25.2854,2.4073,-0.0691,7.5669,6.1426,0.175,5714.5029,"41.12738","-81.056164"
1771.75,0,75.9563,3559.4478,4.5,1394.8073,585.6419,5.0368,6.6588,0.1,17.5721,25.3219,2.4095,-0.0675,7.5753,6.3702,5.1001,196.0759,"41.12738","-81.056164"
1772,0,72.6309,3557.637,4.5,1394.7797,585.6419,1.5727,6.7436,0.1,17.4741,25.0495,2.4112,-0.0664,7.5837,6.4519,1.562,640.1929,"41.12738","-81.056164"
1772.25,0,70.633,3558.8223,4.5,1394.7521,585.6419,3.5937,6.7757,0.1,17.4829,24.988,2.411,-0.0656,7.5732,6.483,3.6136,276.7295,"41.12738","-81.056164"
1772.5,0,71.4139,3557.3806,4.5,1394.7245,585.6419,1.772,6.7572,0.1,17.3034,25.7638,2.4141,-0.0648,7.556,6.465,1.7623,567.4272,"41.12738","-81.056164"
1772.75,0,74.2621,3556.2739,4.5,1394.6969,585.6419,4.0526,6.7918,0.1,17.1264,26.3799,2.4171,-0.0644,7.511,6.4985,4.0847,244.8189,"41.12738","-81.056164"
1773,0,77.9314,3555.894,4.5,1394.6693,585.6419,4.7029,6.551,0.1,17.1229,28.2693,2.4172,-0.0643,7.4333,6.2663,4.7549,210.311,"41.12738","-81.056164"
1773.25,0,81.8783,3553.1338,4.5,1394.6417,585.6419,0.2781,6.6088,0.1,17.2484,27.192,2.4151,-0.0642,7.3458,6.322,0.2748,3639.0193,"41.12738","-81.056164"
1773.5,0,84.836,3554.687,4.5,1394.6141,585.6419,0.025,6.7712,0.1,17.5586,28.3981,2.4097,-0.0649,7.2573,6.4786,0.025,40000,"41.12738","-81.056164"
1773.75,0,87.3458,3551.8591,4.5,1394.5865,585.6419,0.025,6.6217,0.1,18.0026,28.0027,2.4022,-0.0654,7.2227,6.3344,0.025,40000,"41.12738","-81.056164"
1774,0,88.8729,3550.3508,4.5,1394.559,585.6419,1.129,6.5113,0.1,18.2616,28.2581,2.3977,-0.0649,7.2698,6.228,1.118,894.487,"41.12738","-81.056164"
1774.25,0,89.0887,3547.4226,4.5,1394.5314,585.6419,4.4634,6.4063,0.1,18.3943,25.8526,2.3955,-0.064,7.3502,6.1267,4.5077,221.8406,"41.12738","-81.056164"
1774.5,0,88.31,3546.2603,4.5,1394.5038,585.6419,6.0051,6.6371,0.1,18.4283,25.3356,2.3949,-0.0622,7.4368,6.3492,6.1048,163.8051,"41.12738","-81.056164"
1774.75,0,86.1961,3549.1438,4.5,1394.4762,585.6419,0.0385,6.4576,0.1,18.2991,25.109,2.3971,-0.0605,7.4787,6.1762,0.0383,26079.3145,"41.12738","-81.056164"
1775,0,83.7318,3555.2009,4.5,1394.4486,585.6419,5.2735,6.5458,0.1,18.3394,25.464,2.3964,-0.0616,7.441,6.2612,5.3452,187.085,"41.12738","-81.056164"
1775.25,0,81.3923,3554.9434,4.5,1394.421,585.6419,4.4123,6.5739,0.1,18.325,24.893,2.3966,-0.0624,7.3857,6.2883,4.455,224.4664,"41.12738","-81.056164"
1775.5,0,79.632,3555.0669,4.5,1394.3934,585.6419,0.1931,6.7327,0.1,18.2831,24.3735,2.3974,-0.0616,7.359,6.4415,0.1911,5233.8662,"41.12738","-81.056164"
1775.75,0,78.7448,3555.4575,4.5,1394.3658,585.6419,3.5887,6.5268,0.1,18.2978,24.3523,2.3971,-0.0587,7.3678,6.2429,3.6085,277.1204,"41.12738","-81.056164"
1776,0,80.0073,3557.134,4.5,1394.3383,585.6419,5.5256,6.5786,0.1,17.9834,26.0048,2.4025,-0.0515,7.4232,6.2928,5.6066,178.3627,"41.12738","-81.056164"
1776.25,0,82.2915,3561.8171,4.5,1394.3107,585.6419,4.2159,6.6647,0.1,17.6284,27.9848,2.4086,-0.0471,7.4923,6.3758,4.2527,235.1438,"41.12738","-81.056164"
1776.5,0,85.4802,3564.0525,4.5,1394.2831,585.6419,1.6163,6.4609,0.1,16.8192,31.0787,2.4224,-0.054,7.4837,6.1794,1.6057,622.7724,"41.12738","-81.056164"
1776.75,0,88.5714,3562.6216,4.2568,1394.2555,585.6419,0.9507,5.9633,0.1,15.6823,31.7525,2.4418,-0.0777,7.4266,6.3766,1.0073,992.7161,"41.12738","-81.056164"
1777,0,90.8404,3565.6284,5.3914,1394.2308,585.6419,3.9781,5.933,0.1,14.8637,34.4036,2.4558,-0.1243,7.3096,6.344,4.2714,234.116,"41.12738","-81.056164"
1777.25,0,92.0139,3569.2944,5.7856,1394.1912,585.6419,1.9831,5.831,0.1,14.8895,34.1401,2.4554,-0.1936,7.1586,6.2341,2.1115,473.6058,"41.12738","-81.056164"
1777.5,0,93.4304,3570.937,7.4306,1394.1455,585.6419,2.7271,6.1313,0.1,16.6873,32.8368,2.4246,-0.275,7.0628,6.1657,2.8091,355.99,"41.12738","-81.056164"
1777.75,0,95.6246,3575.4185,7.4809,1394.0702,585.6334,4.1543,6.1908,0.1,19.7496,29.9856,2.3723,-0.359,7.0073,6.213,4.3039,232.3453,"41.12738","-81.056164"
1778,0,97.3502,3581.9897,7.9773,1393.9939,585.6239,5.0129,6.7695,0.1,23.5577,28.7495,2.3072,-0.4364,7.016,6.6607,5.1515,194.1197,"41.12738","-81.056164"
1778.25,0,99.2483,3587.7122,8.2552,1393.9071,585.6039,1.3853,6.1762,0.1,27.4879,28.9669,2.24,-0.5033,7.023,6.0108,1.3883,720.3282,"41.12738","-81.056164"
1778.5,0,99.7949,3590.7297,8.2811,1393.8142,585.5778,3.7743,6.4147,0.1,30.9287,28.9669,2.1811,-0.566,7.0026,6.2389,3.8334,260.8621,"41.12738","-81.056164"
1778.75,0,100.6713,3589.8806,8.3128,1393.7207,585.5511,1.7832,6.3928,0.1,34.4437,29.8609,2.121,-0.629,6.969,6.2103,1.7894,558.8621,"41.12738","-81.056164"
1779,0,102.4793,3586.9971,8.347,1393.6265,585.5237,5.8671,6.0914,0.1,37.8236,29.6888,2.0632,-0.6906,6.9452,5.908,6.007,166.4714,"41.12738","-81.056164"
1779.25,0,104.6778,3591.1326,8.3526,1393.5315,585.4955,6.0686,6.3261,0.1,40.7719,29.9493,2.0128,-0.7462,6.9858,6.1362,6.2176,160.8338,"41.12738","-81.056164"
1779.5,0,106.2397,3592.8525,8.4185,1393.4364,585.4672,5.0474,6.118,0.1,43.2124,29.8619,1.9711,-0.7879,7.0756,5.9187,5.1434,194.4248,"41.12738","-81.056164"
1779.75,0,105.3188,3593.7693,8.4432,1393.3397,585.4374,2.6487,6.2467,0.1,44.5952,29.9877,1.9474,-0.8116,7.2182,6.0389,2.6651,375.2171,"41.12738","-81.056164"
1780,0,104.2429,3589.2542,8.4098,1393.2426,585.407,1.3814,6.3493,0.1,45.1967,29.9205,1.9371,-0.8222,7.3431,6.1462,1.3799,724.7009,"41.12738","-81.056164"
1780.25,0,102.6312,3589.1985,8.4437,1393.1461,585.3774,3.4728,6.417,0.1,45.4019,30.7685,1.9336,-0.8248,7.4551,6.2047,3.5106,284.8501,"41.12738","-81.056164"
1780.5,0,102.3231,3591.5452,8.4811,1393.049,585.347,3.3843,6.4031,0.1,45.3283,31.3596,1.9349,-0.8226,7.643,6.1828,3.417,292.6557,"41.12738","-81.056164"
1780.75,0,103.5357,3591.8474,8.4996,1392.9509,585.3157,3.4446,6.3671,0.1,45.264,31.1921,1.936,-0.8201,7.8358,6.1437,3.4778,287.5385,"41.12738","-81.056164"
1781,0,103.7461,3585.4768,8.5229,1392.8524,585.2841,2.9377,6.2992,0.1,45.4067,31.0903,1.9335,-0.8172,8.133,6.0727,2.9563,338.2639,"41.12738","-81.056164"
1781.25,0,104.5531,3577.0281,8.5734,1392.7534,585.2518,3.4828,6.0618,0.1,45.6502,31.259,1.9294,-0.8135,8.5021,5.8314,3.512,284.7368,"41.12738","-81.056164"
1781.5,0,104.6377,3570.6238,8.6065,1392.6532,585.2184,1.8482,6.4671,0.1,45.8701,31.1071,1.9256,-0.8112,8.9023,6.2171,1.8443,542.2055,"41.12738","-81.056164"
1781.75,0,104.5086,3564.7224,8.6383,1392.5522,585.1843,3.8541,6.287,0.1,46.1831,30.2637,1.9203,-0.8094,9.3951,6.0358,3.8891,257.1281,"41.12738","-81.056164"
1782,0,104.4793,3562.387,8.6857,1392.4504,585.1494,4.9423,6.2866,0.1,46.2772,28.7037,1.9187,-0.8076,9.9116,6.0252,5.0084,199.6645,"41.12738","-81.056164"
1782.25,0,103.4544,3560.8894,8.7309,1392.3475,585.1133,2.4966,6.0535,0.1,46.1981,28.094,1.92,-0.8064,10.4745,5.7908,2.4956,400.7029,"41.12738","-81.056164"
1782.5,0,102.4771,3560.2412,8.73,1392.2437,585.0762,3.5408,6.1087,0.1,46.1388,27.7337,1.921,-0.8056,10.9754,5.8442,3.5608,280.8335,"41.12738","-81.056164"
1782.75,0,100.4544,3561.3589,8.6618,1392.1398,585.0391,3.4221,6.0494,0.1,46.0238,27.3103,1.923,-0.8049,11.3651,5.801,3.4438,290.3753,"41.12738","-81.056164"
1783,0,98.8925,3562.6553,8.5983,1392.0375,585.0036,4.0792,6.2159,0.1,46.0836,27.0766,1.922,-0.8052,11.591,5.9755,4.1241,242.4798,"41.12738","-81.056164"
1783.25,0,97.5877,3563.0581,8.5948,1391.9366,584.9696,3.011,6.3975,0.1,46.2885,27.3398,1.9185,-0.807,11.6686,6.1522,3.0271,330.3479,"41.12738","-81.056164"
1783.5,0,96.2493,3564.1418,8.6384,1391.8359,584.9357,2.6415,5.7877,0.1,46.5217,28.2687,1.9145,-0.8105,11.6506,5.5528,2.6476,377.6942,"41.12738","-81.056164"
1783.75,0,95.4912,3566.2319,8.6433,1391.7341,584.9008,3.2024,6.3009,0.1,46.6909,29.4829,1.9116,-0.8153,11.6035,6.0481,3.22,310.5635,"41.12738","-81.056164"
1784,0,95.6647,3568.1321,8.6696,1391.6323,584.8657,5.1081,5.9546,0.1,46.6473,29.3633,1.9123,-0.82,11.5887,5.7078,5.1818,192.9839,"41.12738","-81.056164"
1784.25,0,95.4229,3562.3313,8.6584,1391.5298,584.8301,0.5889,6.0757,0.1,46.5455,29.023,1.9141,-0.8253,11.5399,5.8272,0.5827,1716.1765,"41.12738","-81.056164"
1784.5,1,95.3816,3552.7759,8.698,1391.4276,584.7947,0.0251,6.2016,0.1,46.3437,28.3185,1.9175,-0.8287,11.483,5.9405,0.025,40000,"41.12738","-81.056164"
1784.75,0,95.2504,3547.165,8.6726,1391.3245,584.7584,0.0251,6.3807,0.1,46.092,29.7787,1.9218,-0.8324,11.3748,6.119,0.025,40000,"41.12738","-81.056164"
1785,0,95.104,3551.5242,8.6389,1391.2219,584.7226,0.0251,6.2821,0.1,46.0042,31.3993,1.9233,-0.8372,11.2387,6.0309,0.025,40000,"41.12738","-81.056164"
1785.25,0,95.9934,3563.5044,8.7695,1391.1201,584.6876,3.0757,6.2324,0.1,45.8496,31.8917,1.926,-0.84,11.1347,5.9551,3.0827,324.3883,"41.12738","-81.056164"
1785.5,0,97.232,3576.6365,8.6184,1391.0153,584.6496,5.135,6.3167,0.1,45.8221,31.2897,1.9264,-0.8438,11.1128,6.0688,5.2147,191.7661,"41.12738","-81.056164"
1785.75,0,97.7667,3582.7058,8.605,1390.9139,584.6151,0.0251,6.2986,0.1,45.9229,29.8986,1.9247,-0.8463,11.1544,6.0542,0.025,40000,"41.12738","-81.056164"
1786,0,97.3665,3578.9392,8.5826,1390.813,584.5809,5.5157,6.2523,0.1,46.0012,30.2131,1.9234,-0.847,11.2856,6.0142,5.6141,178.1233,"41.12738","-81.056164"
1786.25,0,96.924,3574.0322,8.598,1390.7125,584.5473,1.5658,6.2928,0.1,46.1604,28.8881,1.9207,-0.8468,11.4874,6.0501,1.5599,641.0768,"41.12738","-81.056164"
1786.5,0,95.8274,3570.3225,8.6283,1390.6117,584.5133,0.0251,6.305,0.1,46.3177,29.0169,1.918,-0.8449,11.6499,6.0554,0.025,40000,"41.12738","-81.056164"
1786.75,0,95.592,3577.073,8.5932,1390.5101,584.4786,0.0251,6.2817,0.1,46.5948,29.4876,1.9132,-0.8424,11.8255,6.0404,0.025,40000,"41.12738","-81.056164"
1787,0,95.9315,3587.5886,8.5872,1390.4094,584.4448,0.8046,6.3077,0.1,46.8803,30.0975,1.9083,-0.8388,11.9006,6.0669,0.798,1253.1172,"41.12738","-81.056164"
1787.25,0,95.2352,3601.0339,8.5886,1390.3088,584.411,5.9238,6.4859,0.1,47.1426,29.952,1.9039,-0.8359,11.8531,6.2394,6.0386,165.6001,"41.12738","-81.056164"
1787.5,0,94.8968,3607.7625,8.5876,1390.2083,584.3773,4.9444,6.3913,0.1,47.4262,29.0583,1.899,-0.8325,11.7606,6.1478,5.02,199.2048,"41.12738","-81.056164"
1787.75,0,94.8827,3597.502,8.5771,1390.1077,584.3435,0.0192,6.2784,0.1,47.4493,30.6109,1.8986,-0.8278,11.5897,6.0407,0.0192,52208.457,"41.12738","-81.056164"
1788,0,95.0443,3579.0845,8.5791,1390.0073,584.31,4.4184,6.2432,0.1,47.2871,31.3079,1.9014,-0.8232,11.4175,6.0061,4.476,223.416,"41.12738","-81.056164"
1788.25,0,96.7331,3573.4287,8.581,1389.907,584.2764,2.2415,6.2862,0.1,46.9599,31.1149,1.907,-0.8181,11.294,6.0473,2.2436,445.7047,"41.12738","-81.056164"
1788.5,0,98.514,3582.1917,8.5875,1389.8066,584.2429,2.3816,6.2666,0.1,46.5006,30.5489,1.9148,-0.8143,11.2133,6.0269,2.3857,419.1679,"41.12738","-81.056164"
1788.75,0,99.2483,3602.6545,8.5816,1389.7061,584.2091,3.0223,6.335,0.1,46.1338,29.7048,1.9211,-0.8117,11.198,6.0946,3.0395,329.0051,"41.12738","-81.056164"
1789,0,99.129,3620.749,8.5766,1389.6056,584.1755,2.9419,6.41,0.1,45.846,29.6392,1.926,-0.8091,11.2736,6.1684,2.9575,338.118,"41.12738","-81.056164"
1789.25,0,98.1257,3617.5186,8.5754,1389.5052,584.142,3.2749,6.365,0.1,45.6494,29.6024,1.9294,-0.8059,11.4037,6.125,3.2985,303.1642,"41.12738","-81.056164"
1789.5,0,95.8925,3598.2847,8.5737,1389.405,584.1085,2.1576,6.1639,0.1,45.2791,29.1366,1.9357,-0.8009,11.553,5.9304,2.1589,463.2075,"41.12738","-81.056164"
1789.75,0,93.3968,3585.0293,8.5745,1389.3048,584.0751,3.2453,6.2883,0.1,44.7053,29.7566,1.9455,-0.7953,11.6972,6.0508,3.2682,305.9801,"41.12738","-81.056164"
1790,0,90.0052,3582.459,8.574,1389.2046,584.0416,3.1042,6.2714,0.1,44.1642,29.3392,1.9548,-0.7911,11.7536,6.0346,3.1237,320.1318,"41.12738","-81.056164"
1790.25,0,85.4835,3592.8308,8.573,1389.1044,584.0082,2.8861,6.3192,0.1,43.7088,29.7482,1.9626,-0.7884,11.7376,6.0811,2.9007,344.7423,"41.12738","-81.056164"
1790.5,0,82.3989,3603.7722,8.5719,1389.0042,583.9748,2.7764,6.435,0.1,43.5494,29.6996,1.9653,-0.7875,11.6793,6.1937,2.7887,358.5889,"41.12738","-81.056164"
1790.75,0,80.7915,3607.5156,8.5732,1388.9039,583.9414,2.5807,6.3881,0.1,43.5062,30.3418,1.966,-0.787,11.5916,6.1479,2.5891,386.2406,"41.12738","-81.056164"
1791,0,81.3121,3601.0676,8.5753,1388.8037,583.908,2.9249,6.3678,0.1,43.5234,30.2777,1.9657,-0.7865,11.5349,6.1277,2.9402,340.1123,"41.12738","-81.056164"
1791.25,0,82.8685,3577.7212,8.5731,1388.7035,583.8746,3.5043,6.3086,0.1,43.5286,30.6134,1.9657,-0.7865,11.5211,6.0708,3.5341,282.9557,"41.12738","-81.056164"
1791.5,0,84.4466,3558.7329,8.5715,1388.6033,583.8412,3.3981,6.3995,0.1,43.554,28.4447,1.9652,-0.788,11.5246,6.1594,3.4252,291.9532,"41.12738","-81.056164"
1791.75,0,84.6332,3556.3296,8.5735,1388.5031,583.8078,2.7485,6.2402,0.1,43.8499,26.8699,1.9602,-0.7909,11.5275,6.0044,2.7601,362.3082,"41.12738","-81.056164"
1792,0,84.003,3567.9421,8.5732,1388.4028,583.7744,3.076,6.511,0.1,43.9603,26.3654,1.9583,-0.7945,11.4849,6.2671,3.0949,323.1097,"41.12738","-81.056164"
1792.25,0,83.7872,3573.708,8.5694,1388.3026,583.741,2.3791,6.3175,0.1,43.8895,27.0171,1.9595,-0.7979,11.3444,6.0802,2.384,419.468,"41.12738","-81.056164"
1792.5,0,83.131,3570.9709,8.5737,1388.2025,583.7077,3.0648,6.4477,0.1,43.495,28.3182,1.9662,-0.7999,11.1515,6.2056,3.0834,324.3134,"41.12738","-81.056164"
1792.75,0,83.4726,3560.0742,8.5764,1388.1023,583.6743,2.9605,6.3813,0.1,42.8271,27.5309,1.9777,-0.802,10.9686,6.1406,2.9765,335.961,"41.12738","-81.056164"
1793,0,83.8381,3551.3789,8.5813,1388.002,583.6407,2.7983,6.3734,0.1,42.3769,27.3033,1.9854,-0.8045,10.8586,6.1319,2.8106,355.7998,"41.12738","-81.056164"
1793.25,0,84.8696,3550.3398,8.5843,1387.9015,583.6072,2.7196,6.3207,0.1,42.2631,26.8797,1.9873,-0.8072,10.9035,6.0801,2.7301,366.2877,"41.12738","-81.056164"
1793.5,0,87.2503,3555.1902,8.5829,1387.801,583.5735,2.5787,6.3151,0.1,42.4763,26.8672,1.9837,-0.81,11.0659,6.0749,2.5865,386.6181,"41.12738","-81.056164"
1793.75,0,90.1582,3560.2749,8.582,1387.7006,583.5399,2.7681,6.2476,0.1,42.8687,26.7391,1.9769,-0.8114,11.2546,6.0098,2.7796,359.7607,"41.12738","-81.056164"
1794,0,93.8588,3565.8074,8.5814,1387.6001,583.5062,3.0605,6.3648,0.1,43.2524,28.1738,1.9704,-0.8109,11.4047,6.1235,3.0786,324.8272,"41.12738","-81.056164"
1794.25,0,96.6788,3567.3943,8.5888,1387.4996,583.4727,7.4339,7.7168,0.1,43.415,29.1585,1.9676,-0.8099,11.4666,7.4337,7.6194,131.2444,"41.12738","-81.056164"
1794.5,0,98.8705,3565.0913,8.6002,1387.399,583.4389,5.7101,7.4119,0.1,43.5951,29.6764,1.9645,-0.8099,11.4154,7.1348,5.8147,171.9786,"41.12738","-81.056164"
1794.75,0,98.9345,3562.0857,8.626,1387.2982,583.4048,3.1306,6.3846,0.1,43.6432,28.9079,1.9637,-0.8107,11.3178,6.1329,3.1475,317.7109,"41.12738","-81.056164"
