"WH_LONG83","WH_LAT83","API_WELLNO","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","df_sim_values"
-80.720674,40.42495,"34081206720000","PNPL",0,5099263,"Small",1,NA
-80.720654,40.425021,"34081206710000","PNPL",0,4101267,"Small",1,NA
-80.72062,40.424954,"34081206750000","PNPL",0,4822664,"Small",1,NA
-80.717302,40.316026,"34081207650000","PNPL",0,14232850,"Small",1,NA
-80.717256,40.315984,"34081207670000","PNPL",0,17421777,"Small",1,NA
-80.717207,40.315942,"34081207660000","PNPL",0,8192519,"Small",1,NA
-80.717162,40.315901,"34081207680000","PNPL",0,9388312,"Small",1,NA
-80.717091,40.315858,"34081207540000","PNPL",0,8925345,"Small",1,NA
-80.707336,40.443328,"34081206670000","PNPL",0,3893250,"Small",1,NA
-80.707309,40.443278,"34081206690000","PNPL",0,3161513,"Small",1,NA
-80.707267,40.443379,"34081206680000","PNPL",0,3547293,"Small",1,NA
-80.706407,40.309557,"34081205460000","PNPL",0,7403613,"Small",1,NA
-80.706233,40.309618,"34081205390000","PNPL",0,5367501,"Small",1,NA
-80.705353,40.750634,"34029217250000","PNPL",0,0,"Small",1,NA
-80.700064,41.240912,"34155240700100","PNPL",2494,383488,"Small",1,NA
-80.700038,40.805729,"34029218930000","PNPL",0,4630161,"Small",1,NA
-80.69993,40.805728,"34029218940000","PNPL",0,4714574,"Small",1,NA
-80.699102,40.406434,"34081205490000","PNPL",0,4208723,"Small",1,NA
-80.696787,40.34242,"34081206630000","PNPL",0,8328230,"Small",1,NA
-80.696735,40.342457,"34081206950000","PNPL",0,12098314,"Small",1,NA
-80.696684,40.342495,"34081206930000","PNPL",0,11169773,"Small",1,NA
-80.694399,40.305884,"34081207120000","PNPL",0,11836598,"Small",1,NA
-80.69435,40.305844,"34081207220000","PNPL",0,10604825,"Small",1,NA
-80.694301,40.305802,"34081207230000","PNPL",0,13404858,"Small",1,NA
-80.693128,40.768425,"34029217260000","PNPL",0,124,"Small",1,NA
-80.692387,40.823171,"34029218850000","PNPL",0,6610910,"Small",1,NA
-80.692386,40.823457,"34029218860000","PNPL",0,5614563,"Small",1,NA
-80.678421,40.345908,"34081207270000","PNPL",0,7991138,"Small",1,NA
-80.678418,40.346018,"34081207170000","PNPL",0,10349423,"Small",1,NA
-80.678416,40.346073,"34081207160000","PNPL",0,11655988,"Small",1,NA
-80.673182,41.413305,"34155240770000","PNPL",186,1775,"Small",1,NA
-80.665039,40.521784,"34081205950000","PNPL",0,4162738,"Small",1,NA
-80.658248,41.354977,"34155240660100","PNPL",7245,269051,"Medium",2,NA
-80.634104,40.874407,"34029218520000","PNPL",0,3595837,"Small",1,NA
-80.634066,40.87436,"34029218510000","PNPL",0,4377646,"Small",1,NA
-80.634031,40.874313,"34029218500000","PNPL",0,4087650,"Small",1,NA
-80.633993,40.874265,"34029218530000","PNPL",0,3653176,"Small",1,NA
-80.626187,40.878893,"34029218280100","PNPL",0,4145486,"Small",1,NA
-80.626132,40.878901,"34029218300000","PNPL",0,3123101,"Small",1,NA
-80.626081,40.878905,"34029218290000","PNPL",0,2846105,"Small",1,NA
-80.608397,40.779629,"34029217270100","PNPL",0,124,"Small",1,NA
-80.584702,41.314336,"34155240680000","PNPL",4566,1003136,"Small",1,NA
-80.5536,41.34787,"34155240570100","PNPL",5739,333577,"Medium",2,NA
-80.543055,41.012785,"34099231850200","PNPL",111,2804843,"Small",1,NA
-80.536355,41.0137,"34099231920000","PNPL",0,4307330,"Small",1,NA
-80.536304,41.0137,"34099231960000","PNPL",0,3362375,"Small",1,NA
-80.536195,41.013698,"34099232000000","PNPL",0,3466295,"Small",1,NA
-80.536137,41.013697,"34099231970000","PNPL",0,2657827,"Small",1,NA
-80.536086,41.013696,"34099231990000","PNPL",0,1542898,"Small",1,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
