Depth,Al_wt%,Si_wt%,K_wt%,Ti_wt%,Fe_wt%,S_wt%,Mg_wt%,Ca_wt%,Sr_wt%,P_wt%,Mo_ppm,V_ppm,U_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Th_ppm,Rb_ppm,Zr_ppm,Pb_ppm,chemofacies,Factor1,Factor2,Factor3,TOC_(wt.%),Total_Porosity,Quartz,Plagioclase,K-Feldspar,Calcite,Siderite,Ankerite,Dolomite,Pyrite,Fluorapatite,Barite,Total_Clay,MBI
6268,7.76,28.68,2.5,0.001,2.79,1.02,1.71,8,0.03,0.05,1.5,10,10.65,104.79,42.55,75.35,9.99,49.03,100.76,11.3,2,0.889568763606079,-0.550338944511018,0.740469247179002,1.305242718446598,0.03647160975609742,22.247091412742382,5.247091412742382,1.2470914127423818,24.23545706371191,0.24709141274238178,3.988365650969527,4.011634349030473,2.2470914127423818,0.7529085872576182,0,35.77617728531857,0.5174127423822714
6268.6,5.04,22.78,1.5,0.001,2.44,0.9,0.8,16.99,0.07,0.09,1.5,10,11.29,86.18,29.06,70.49,8.92,82.48,117.57,5,2,0.3325372605981,-0.563412054679317,1.017763379644,1.3145631067961179,0.036682341463414626,22.213850415512447,5.213850415512445,1.2138504155124452,24.069252077562226,0.2138504155124451,3.8554016620497804,4.144598337950219,2.213850415512445,0.7861495844875549,0,36.075346260387995,0.5164155124653733
6269,4.68,22.01,1.72,0.001,2.8,1.83,0.83,13.2,0.05,0.1,1.5,10,11.93,86.21,34.42,59.75,9.41,35.87,116.33,13.14,2,0.159737174760089,-0.32991387390120003,0.22789895485318,1.3207766990291219,0.03682282926829254,22.19168975069252,5.191689750692521,1.1916897506925208,23.958448753462605,0.1916897506925208,3.7667590027700832,4.233240997229917,2.191689750692521,0.8083102493074792,0,36.274792243767315,0.5157506925207757
6269.6,7.11,26.6,2.12,0.001,3.02,1.42,1.32,9.9,0.05,0.14,1.5,10,12.305,107.3,7.5,65.55,10.85,103.85,128.64,11.3,2,0.930549060197914,-0.433067611985696,0.90607907225211,1.330097087378642,0.037033560975609746,22.158448753462583,5.158448753462584,1.1584487534625842,23.79224376731292,0.15844875346258414,3.6337950138503365,4.366204986149663,2.1584487534625842,0.8415512465374159,0,36.57396121883674,0.5147534626038776
6270,6.06,23.58,1.64,0.32,2.91,1.35,1.53,15.55,0.07,0.1,1.5,89.44,12.4925,120.98,30.45,51.13,6.99,34.46,127.3,8.06,2,0.318705445490405,-1.20723980407979,0.812283088825549,1.336310679611646,0.03717404878048767,22.13628808864266,5.13628808864266,1.1362880886426598,23.6814404432133,0.13628808864265995,3.54515235457064,4.454847645429361,2.13628808864266,0.86371191135734,0,36.77340720221606,0.5140886426592798
6270.6,3.21,13,0.85,0.001,2.09,0.84,0.72,28.59,0.13,0.08,1.5,10,12.58625,102.62,31.52,39.34,7.42,56.43,77.75,5,4,-0.731355239637623,-0.811869304636057,0.726756118720961,1.345631067961166,0.037384780487804865,22.103047091412723,5.103047091412723,1.1030470914127233,23.515235457063618,0.10304709141272317,3.4121883656508927,4.587811634349107,2.1030470914127233,0.8969529085872768,0,37.07257617728549,0.5130914127423817
6271,6.37,25.76,2.03,0.38,2.96,1.37,1.43,11.01,0.05,0.14,1.5,97.67,12.633125,92.99,29.34,64.14,9.58,38.83,134.47,9.18,2,0.605822029946308,-0.947726153700335,0.782304125586852,1.3518446601941698,0.03752526829268279,22.080886426592798,5.080886426592799,1.0808864265927989,23.404432132963997,0.08088642659279899,3.323545706371196,4.6764542936288045,2.080886426592799,0.919113573407201,0,37.27202216066481,0.512426592797784
6271.6,5.68,21.9,1.69,0.32,2.52,1.05,1.16,17.2,0.07,0.14,1.5,93.58,12.6565625,103.92,30.19,47.57,26.46,35.91,110.52,10.74,2,-0.0516316477229375,-0.534031650239285,0.33644188914682,1.36116504854369,0.03773599999999999,22.047645429362863,5.047645429362863,1.0476454293628623,23.23822714681431,0.04764542936286231,3.1905817174514493,4.809418282548551,2.0476454293628623,0.9523545706371377,0,37.57119113573424,0.5114293628808859
6272,5.13,21.35,1.42,0.001,2.63,0.98,1.17,17.3,0.07,0.08,1.5,10,12.66828125,100.09,39.89,45.34,6.51,30.64,96.89,12.92,2,-0.0379536112923688,-0.736848945166348,0.55227832802242,1.367378640776694,0.03787648780487791,22.025484764542938,5.025484764542938,1.025484764542938,23.12742382271469,0.02548476454293802,3.101939058171752,4.898060941828248,2.025484764542938,0.974515235457062,0,37.77063711911356,0.5107645429362881
6272.6,5.61,23.76,1.78,0.001,2.67,1.06,1.03,14.49,0.05,0.07,1.5,10,12.674140625,84.4,29.98,58.81,9.49,36.34,115.78,9.09,2,0.317563266338509,-0.444471318009669,0.742703808359026,1.376699029126214,0.03808721951219511,21.990318118948803,4.990318118948801,1.0290456431535948,23.009681881051197,0.009681881051198276,3.0096818810511983,4.990318118948801,2,0.9903181189488017,0,37.980636237897606,0.510193637621024
6273,6.98,23.75,2.11,0.42,2.66,1.3,1.01,11.06,0.07,0.07,1.5,122.97,12.68,86.62,52.91,49.57,17.94,45.47,149.98,9.93,2,0.48957509918206,-0.87569137976426,0.553456800340254,1.3829126213592178,0.038227707317073034,21.962655601659755,4.962655601659754,1.112033195020739,23.037344398340245,0.03734439834024635,3.037344398340246,4.962655601659754,2,0.9626556016597536,0,37.92531120331951,0.5107468879668049
6273.6,7.21,25.43,2.16,0.001,3.07,1.28,1.57,11.07,0.04,0.05,1.5,10,11.16,90.53,35.47,41.71,12.99,44.87,106.98,14.4,2,0.600773113777191,-0.221710964070393,0.459979176975266,1.3922330097087379,0.03843843902439023,21.92116182572612,4.921161825726118,1.236514522821644,23.07883817427388,0.07883817427388136,3.0788381742738813,4.921161825726118,2,0.9211618257261186,0,37.84232365145224,0.5115767634854776
6274,5.41,22.58,1.92,0.001,2.85,1.07,1.09,11.4,0.06,0.06,1.5,10,10.4,91.34,30.55,52.03,9.68,96.11,132.82,9.34,2,0.65698969802997,-0.449120679108626,0.939495529403938,1.3984466019417419,0.038578926829268154,21.89349930843707,4.893499308437071,1.3195020746887884,23.10650069156293,0.10650069156292945,3.1065006915629296,4.893499308437071,2,0.8934993084370706,0,37.78699861687414,0.5121300138312586
6274.6,7.08,25.25,2.22,0.001,2.96,1.21,1.21,10.25,0.04,0.17,1.5,10,10.02,92.59,35.27,58.54,12.03,44.28,107.19,11.73,2,0.536846022424793,-0.262534559228067,0.480056004885169,1.4288135593220357,0.03898829431438128,21.852005532503437,4.852005532503435,1.4439834024896934,23.147994467496563,0.14799446749656445,3.1479944674965643,4.852005532503435,2,0.8520055325034356,0,37.704011065006874,0.5129598893499313
6275,4.99,20,1.54,0.3,2.39,0.91,1.23,19.36,0.07,0.15,1.5,82.6,9.83,101.13,7.5,37.06,9.3,26.28,98.9,8.3,2,-0.0777575816508344,-0.607730492171324,0.862226476675499,1.4518644067796431,0.03927591973244123,21.82434301521439,4.824343015214388,1.5269709543568375,23.17565698478561,0.17565698478561254,3.1756569847856126,4.824343015214388,2,0.8243430152143875,0,37.64868603042878,0.5135131396957122
6275.6,6.84,23.84,2.07,0.001,2.97,1.22,1.73,12.97,0.06,0.22,1.5,10,9.735,92.46,30.13,60.72,8.45,99.93,128.13,10.07,2,0.793527902806092,-0.588228656908275,0.83724396317136,1.486440677966107,0.039707357859531826,21.782849239280754,4.782849239280752,1.6514522821577426,23.217150760719246,0.21715076071924755,3.2171507607192478,4.782849239280752,2,0.7828492392807525,0,37.56569847856151,0.514343015214385
6276,3.39,15.64,1.5,0.19,2.12,0.7,0.88,26.04,0.13,0.2,1.5,45.66,9.6875,85.06,27.3,204.57,35.92,19.84,84.16,5,4,-0.631443119004229,-0.200505386709384,0.0220297726332131,1.5094915254237145,0.03999498327759179,21.755186721991706,4.755186721991705,1.734439834024887,23.244813278008294,0.24481327800829564,3.2448132780082957,4.755186721991705,2,0.7551867219917043,0,37.51037344398341,0.5148962655601659
6276.6,6.33,23.92,1.81,0.001,2.72,0.89,1.77,13.9,0.07,0.21,1.5,10,9.66375,102.65,43.42,63.37,9.56,92.32,127.17,8.4,2,0.611456705773219,-0.857454481798337,0.891450231413938,1.5440677966101783,0.04042642140468238,21.71369294605807,4.713692946058069,1.858921161825792,23.28630705394193,0.2863070539419306,3.286307053941931,4.713692946058069,2,0.7136929460580694,0,37.42738589211614,0.5157261410788386
6277,4.31,18.14,1.38,0.27,2.44,0.87,0.71,19.24,0.07,0.11,1.5,67.08,9.651875,111.37,31.99,55.96,8.32,30.05,110.8,6.69,2,-0.171017894979961,-0.840908998671296,0.78200325526985,1.567118644067786,0.04071404682274234,21.686030428769023,4.686030428769021,1.9419087136929363,23.313969571230977,0.31396957123097874,3.3139695712309787,4.686030428769021,2,0.6860304287690213,0,37.372060857538045,0.5162793914246195
6277.6,8.22,26.28,2.59,0.001,2.8,1.07,0.81,7.81,0.04,0.09,1.5,10,9.6459375,104.94,27.39,50.87,17.82,52.17,114.8,5,2,0.728977047571886,-0.00446304710297608,0.769160525524736,1.6016949152542497,0.04114548494983294,21.644536652835388,4.644536652835386,2.0663900414938414,23.355463347164612,0.35546334716461375,3.355463347164614,4.644536652835386,2,0.6445366528353862,0,37.289073305670776,0.5171092669432923
6278,4.7,16.05,1.23,1.33,2.69,1.27,1,21.2,0.12,0.02,1.5,10,9.64296875,88.37,28.43,62.65,6.48,28.64,89.8,9.17,2,-0.328292272703493,-0.702063024304883,0.698167793698217,1.6247457627118573,0.0414331103678929,21.61687413554634,4.616874135546338,2.1493775933609855,23.38312586445366,0.3831258644536618,3.3831258644536617,4.616874135546338,2,0.6168741355463382,0,37.23374827109268,0.5176625172890732
6278.6,4.24,18.49,1.38,0.001,2.62,0.89,0.62,18.05,0.07,0.11,1.5,10,9.641484375,95.24,7.5,40.01,8.14,28.39,104.75,10.12,2,-0.173774702603469,-0.162669915061901,0.735015534352219,1.659322033898321,0.04186454849498349,21.5753803596127,4.575380359612703,2.2738589211618905,23.4246196403873,0.4246196403872968,3.424619640387297,4.575380359612703,2,0.5753803596127032,0,37.1507607192254,0.518492392807746
6279,6.75,24.3,2.28,0.46,3.07,1.24,1.38,9.55,0.05,0.05,1.5,142.83,9.6407421875,95.94,27.99,56.01,8.75,48.54,142.71,14.43,2,0.783294168972366,-0.854027564408147,0.809469488706753,1.6823728813559287,0.04215217391304345,21.547717842323657,4.547717842323655,2.3568464730290346,23.452282157676343,0.4522821576763449,3.4522821576763447,4.547717842323655,2,0.5477178423236551,0,37.09543568464731,0.5190456431535269
6279.6,7.41,26.63,2.26,0.001,3.22,1.55,0.95,9.09,0.04,0.06,1.5,10,9.64,101.39,47.26,59.11,10.98,47.12,115.01,13.54,2,0.653453448521713,-0.264622905838236,0.316242603584583,1.7169491525423923,0.04258361204013404,21.50622406639002,4.50622406639002,2.4813278008299395,23.49377593360998,0.4937759336099799,3.49377593360998,4.50622406639002,2,0.5062240663900202,0,37.01244813278004,0.5198755186721996
6280,4.7,17.05,1.12,0.001,2.76,0.9,1.12,22.96,0.08,0.06,1.5,10,11.965,92.97,34.28,42.8,33.89,30,94.93,5,4,-0.477227011339123,0.0950748719442832,0.162915220619985,1.74,0.042871237458194,21.478561549100974,4.478561549100972,2.5643153526970837,23.521438450899026,0.521438450899028,3.521438450899028,4.478561549100972,2,0.47856154910097204,0,36.95712309820195,0.5204287690179806
6280,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,13.70875,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.658102427689151,-0.965423476496837,0.617242680147729,1.74,0.042871237458194,21.478561549100974,4.478561549100972,2.5643153526970837,23.521438450899026,0.521438450899028,3.521438450899028,4.478561549100972,2,0.47856154910097204,0,36.95712309820195,0.5204287690179806
6280,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,14.306875,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.656061712274831,-1.00162170902014,0.623113318038308,1.74,0.042871237458194,21.478561549100974,4.478561549100972,2.5643153526970837,23.521438450899026,0.521438450899028,3.521438450899028,4.478561549100972,2,0.47856154910097204,0,36.95712309820195,0.5204287690179806
6280,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,14.29,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.656119287317868,-1.00060044227183,0.622947688756128,1.74,0.042871237458194,21.478561549100974,4.478561549100972,2.5643153526970837,23.521438450899026,0.521438450899028,3.521438450899028,4.478561549100972,2,0.47856154910097204,0,36.95712309820195,0.5204287690179806
6280.6,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,13.1275,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.660085568060433,-0.930246510721842,0.611537671539329,1.7512941176470656,0.04267547169811306,21.437067773167335,4.437067773167337,2.688796680497989,23.562932226832665,0.562932226832663,3.562932226832663,4.437067773167337,2,0.437067773167337,0,36.87413554633467,0.5212586445366533
6280.6,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,13.70875,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.658102427689151,-0.965423476496837,0.617242680147729,1.7512941176470656,0.04267547169811306,21.437067773167335,4.437067773167337,2.688796680497989,23.562932226832665,0.562932226832663,3.562932226832663,4.437067773167337,2,0.437067773167337,0,36.87413554633467,0.5212586445366533
6280.6,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,14.306875,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.656061712274831,-1.00162170902014,0.623113318038308,1.7512941176470656,0.04267547169811306,21.437067773167335,4.437067773167337,2.688796680497989,23.562932226832665,0.562932226832663,3.562932226832663,4.437067773167337,2,0.437067773167337,0,36.87413554633467,0.5212586445366533
6280.6,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,14.29,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.656119287317868,-1.00060044227183,0.622947688756128,1.7512941176470656,0.04267547169811306,21.437067773167335,4.437067773167337,2.688796680497989,23.562932226832665,0.562932226832663,3.562932226832663,4.437067773167337,2,0.437067773167337,0,36.87413554633467,0.5212586445366533
6281,7.07,25.02,2.25,0.43,3.26,1.49,1.02,10.4,0.05,0.06,1.5,104.4,13.1275,102.31,40.69,47.9,10.09,45.81,138.86,12.67,2,0.660085568060433,-0.930246510721842,0.611537671539329,1.7588235294117647,0.042515094339622646,21.40940525587829,4.409405255878289,2.771784232365133,23.59059474412171,0.5905947441217111,3.590594744121711,4.409405255878289,2,0.4094052558782889,0,36.81881051175658,0.5218118948824343
6281,6.5,24.41,2.24,0.45,3.13,1.67,0.66,8.46,0.04,0.04,1.5,135.96,14.29,93.87,36.66,44.68,8.63,47.1,139.15,14.29,2,0.643423834012368,-0.948542372093208,0.575722959188901,1.7588235294117647,0.042515094339622646,21.40940525587829,4.409405255878289,2.771784232365133,23.59059474412171,0.5905947441217111,3.590594744121711,4.409405255878289,2,0.4094052558782889,0,36.81881051175658,0.5218118948824343
6281,6.5,24.41,2.24,0.45,3.13,1.67,0.66,8.46,0.04,0.04,1.5,135.96,14.29,93.87,36.66,44.68,8.63,47.1,139.15,14.29,2,0.643423834012368,-0.948542372093208,0.575722959188901,1.7588235294117647,0.042515094339622646,21.40940525587829,4.409405255878289,2.771784232365133,23.59059474412171,0.5905947441217111,3.590594744121711,4.409405255878289,2,0.4094052558782889,0,36.81881051175658,0.5218118948824343
6281,6.5,24.41,2.24,0.45,3.13,1.67,0.66,8.46,0.04,0.04,1.5,135.96,14.29,93.87,36.66,44.68,8.63,47.1,139.15,14.29,2,0.643423834012368,-0.948542372093208,0.575722959188901,1.7588235294117647,0.042515094339622646,21.40940525587829,4.409405255878289,2.771784232365133,23.59059474412171,0.5905947441217111,3.590594744121711,4.409405255878289,2,0.4094052558782889,0,36.81881051175658,0.5218118948824343
6281.6,5.89,22.26,2.08,0.42,3.22,1.42,1.13,8.13,0.04,0.05,1.5,117.63,14.56,104.2,27.33,50.48,9.63,47.21,135.75,13.65,2,0.60016749950705,-1.01664941562409,0.71354688833022,1.7701176470588305,0.04227452830188667,21.367911479944652,4.367911479944654,2.8962655601660385,23.632088520055348,0.6320885200553461,3.632088520055346,4.367911479944654,2,0.3679114799446539,0,36.735822959889305,0.5226417704011069
6281.6,5.89,22.26,2.08,0.42,3.22,1.42,1.13,8.13,0.04,0.05,1.5,117.63,14.29,104.2,27.33,50.48,9.63,47.21,135.75,13.65,2,0.601088700195646,-1.00030914765119,0.710896819815351,1.7701176470588305,0.04227452830188667,21.367911479944652,4.367911479944654,2.8962655601660385,23.632088520055348,0.6320885200553461,3.632088520055346,4.367911479944654,2,0.3679114799446539,0,36.735822959889305,0.5226417704011069
6281.6,5.89,22.26,2.08,0.42,3.22,1.42,1.13,8.13,0.04,0.05,1.5,117.63,14.56,104.2,27.33,50.48,9.63,47.21,135.75,13.65,2,0.60016749950705,-1.01664941562409,0.71354688833022,1.7701176470588305,0.04227452830188667,21.367911479944652,4.367911479944654,2.8962655601660385,23.632088520055348,0.6320885200553461,3.632088520055346,4.367911479944654,2,0.3679114799446539,0,36.735822959889305,0.5226417704011069
6282,4.32,19.33,1.41,0.001,2.69,1.2,1.21,16.4,0.07,0.11,1.5,10,14.695,110.73,36.57,58.51,9.57,74.86,152.55,5,2,0.27671940998566,-1.08083010314622,0.940123382923633,1.7776470588235294,0.04211415094339625,21.340248962655608,4.340248962655606,2.9792531120331827,23.659751037344392,0.6597510373443942,3.659751037344394,4.340248962655606,2,0.3402489626556058,0,36.680497925311215,0.523195020746888
6282,5.89,22.26,2.08,0.42,3.22,1.42,1.13,8.13,0.04,0.05,1.5,117.63,14.29,104.2,27.33,50.48,9.63,47.21,135.75,13.65,2,0.601088700195646,-1.00030914765119,0.710896819815351,1.7776470588235294,0.04211415094339625,21.340248962655608,4.340248962655606,2.9792531120331827,23.659751037344392,0.6597510373443942,3.659751037344394,4.340248962655606,2,0.3402489626556058,0,36.680497925311215,0.523195020746888
6282,4.32,19.33,1.41,0.001,2.69,1.2,1.21,16.4,0.07,0.11,1.5,10,14.695,110.73,36.57,58.51,9.57,74.86,152.55,5,2,0.27671940998566,-1.08083010314622,0.940123382923633,1.7776470588235294,0.04211415094339625,21.340248962655608,4.340248962655606,2.9792531120331827,23.659751037344392,0.6597510373443942,3.659751037344394,4.340248962655606,2,0.3402489626556058,0,36.680497925311215,0.523195020746888
6282.6,5.03,19,1.69,0.35,2.99,1.36,0.88,14.87,0.05,0.02,1.5,106.26,14.7625,112.3,42.92,56.32,8.3,37.77,111.86,8.3,2,0.157514827130627,-1.21631811976584,0.650349195120589,1.7889411764705951,0.041873584905660274,21.29875518672197,4.298755186721971,3.1037344398340876,23.70124481327803,0.7012448132780291,3.701244813278029,4.298755186721971,2,0.2987551867219709,0,36.59751037344394,0.5240248962655606
6282.6,5.03,19,1.69,0.35,2.99,1.36,0.88,14.87,0.05,0.02,1.5,106.26,14.7625,112.3,42.92,56.32,8.3,37.77,111.86,8.3,2,0.157514827130627,-1.21631811976584,0.650349195120589,1.7889411764705951,0.041873584905660274,21.29875518672197,4.298755186721971,3.1037344398340876,23.70124481327803,0.7012448132780291,3.701244813278029,4.298755186721971,2,0.2987551867219709,0,36.59751037344394,0.5240248962655606
6283,5.51,19.77,1.92,0.35,2.87,1.42,1.45,14.45,0.06,0.07,1.5,105.64,14.79625,109.03,46.16,60.66,11.01,37.85,123.54,12.72,2,0.261757940151182,-1.25818272741585,0.486843747093171,1.796470588235294,0.04171320754716986,21.271092669432925,4.271092669432923,3.1867219917012317,23.728907330567075,0.7289073305670772,3.7289073305670772,4.271092669432923,2,0.27109266943292276,0,36.54218533886585,0.5245781466113416
6283,5.51,19.77,1.92,0.35,2.87,1.42,1.45,14.45,0.06,0.07,1.5,105.64,14.79625,109.03,46.16,60.66,11.01,37.85,123.54,12.72,2,0.261757940151182,-1.25818272741585,0.486843747093171,1.796470588235294,0.04171320754716986,21.271092669432925,4.271092669432923,3.1867219917012317,23.728907330567075,0.7289073305670772,3.7289073305670772,4.271092669432923,2,0.27109266943292276,0,36.54218533886585,0.5245781466113416
6283.6,4.58,19.35,1.58,0.31,2.87,1.35,0.95,14.57,0.07,0.1,1.5,95.26,14.83,94.57,42.69,66.25,7.91,32.22,141.71,9.44,2,0.138031648439627,-1.22645613775677,0.640669684707487,1.8077647058823598,0.04147264150943388,21.229598893499286,4.229598893499288,3.3112033195021366,23.770401106500714,0.7704011065007123,3.7704011065007124,4.229598893499288,2,0.22959889349928775,0,36.45919778699857,0.5254080221300143
6283.6,4.58,19.35,1.58,0.31,2.87,1.35,0.95,14.57,0.07,0.1,1.5,95.26,14.83,94.57,42.69,66.25,7.91,32.22,141.71,9.44,2,0.138031648439627,-1.22645613775677,0.640669684707487,1.8077647058823598,0.04147264150943388,21.229598893499286,4.229598893499288,3.3112033195021366,23.770401106500714,0.7704011065007123,3.7704011065007124,4.229598893499288,2,0.22959889349928775,0,36.45919778699857,0.5254080221300143
6284,5.67,19.02,2.05,1.72,2.73,0.94,1.43,9.36,0.05,0.02,1.5,10,14.56,109.8,38.74,46.22,11.22,111.11,137.37,10.5,2,0.733885534264261,-1.32145479339158,1.3195223050548,1.8152941176470587,0.04131226415094347,21.201936376210238,4.20193637621024,3.394190871369281,23.798063623789762,0.7980636237897604,3.7980636237897603,4.20193637621024,2,0.20193637621023963,0,36.403872752420476,0.5259612724757953
6284,5.67,19.02,2.05,1.72,2.73,0.94,1.43,9.36,0.05,0.02,1.5,10,12.65,109.8,38.74,46.22,11.22,111.11,137.37,10.5,2,0.740402176172477,-1.20586252736106,1.30077552407924,1.8152941176470587,0.04131226415094347,21.201936376210238,4.20193637621024,3.394190871369281,23.798063623789762,0.7980636237897604,3.7980636237897603,4.20193637621024,2,0.20193637621023963,0,36.403872752420476,0.5259612724757953
6284.6,3.34,12.31,1.01,0.001,2.41,1.01,0.3,25.51,0.12,0.06,1.5,10,14.425,104.9,7.5,55.5,6.49,24.17,79.66,10.59,4,-0.76640911892959,-0.547932321314534,0.559936393795037,1.8265882352941245,0.04107169811320749,21.160442600276603,4.160442600276605,3.518672199170186,23.839557399723397,0.8395573997233954,3.8395573997233954,4.160442600276605,2,0.16044260027660462,0,36.32088520055321,0.5267911479944679
6284.6,3.34,12.31,1.01,0.001,2.41,1.01,0.3,25.51,0.12,0.06,1.5,10,11.56,104.9,7.5,55.5,6.49,24.17,79.66,10.59,4,-0.756634156067267,-0.374543922268753,0.5318162223317,1.8265882352941245,0.04107169811320749,21.160442600276603,4.160442600276605,3.518672199170186,23.839557399723397,0.8395573997233954,3.8395573997233954,4.160442600276605,2,0.16044260027660462,0,36.32088520055321,0.5267911479944679
6285,5.6,21.26,1.97,0.001,2.82,0.92,0.76,11.76,0.05,0.08,1.5,10,14.3575,93.68,34.16,70.76,8.45,99.3,139.06,9.96,2,0.674615146611614,-0.765883105718939,1.00672460226369,1.8341176470588234,0.04091132075471708,21.132780082987555,4.132780082987557,3.6016597510373303,23.867219917012445,0.8672199170124434,3.8672199170124433,4.132780082987557,2,0.1327800829875566,0,36.26556016597511,0.5273443983402489
6285,5.6,21.26,1.97,0.001,2.82,0.92,0.76,11.76,0.05,0.08,1.5,10,11.015,93.68,34.16,70.76,8.45,99.3,139.06,9.96,2,0.68601926995099,-0.563596640165528,0.973917735556464,1.8341176470588234,0.04091132075471708,21.132780082987555,4.132780082987557,3.6016597510373303,23.867219917012445,0.8672199170124434,3.8672199170124433,4.132780082987557,2,0.1327800829875566,0,36.26556016597511,0.5273443983402489
6285.6,6.49,23.2,2.07,0.41,2.73,1.05,1.26,10.43,0.05,0.18,1.5,105.82,14.32375,100.89,34.31,79.68,14.99,43.22,162.83,14.32,2,0.578882577352192,-1.12235716706207,0.693912488701471,1.8454117647058892,0.040670754716981096,21.09128630705392,4.091286307053922,3.726141078838235,23.90871369294608,0.9087136929460784,3.9087136929460784,4.091286307053922,2,0.0912863070539216,0,36.18257261410784,0.5281742738589216
6285.6,6.49,23.2,2.07,0.41,2.73,1.05,1.26,10.43,0.05,0.18,1.5,105.82,10.7425,100.89,34.31,79.68,14.99,43.22,162.83,14.32,2,0.591101280930096,-0.905621668254846,0.6587622743723,1.8454117647058892,0.040670754716981096,21.09128630705392,4.091286307053922,3.726141078838235,23.90871369294608,0.9087136929460784,3.9087136929460784,4.091286307053922,2,0.0912863070539216,0,36.18257261410784,0.5281742738589216
6286,6.49,23.2,2.07,0.41,2.73,1.05,1.26,10.43,0.05,0.18,1.5,105.82,14.32375,100.89,34.31,79.68,14.99,43.22,162.83,14.32,2,0.578882577352192,-1.12235716706207,0.693912488701471,1.852941176470588,0.04051037735849068,21.063623789764872,4.063623789764874,3.8091286307053798,23.936376210235128,0.9363762102351265,3.9363762102351263,4.063623789764874,2,0.06362378976487348,0,36.127247579529744,0.5287275242047026
6286,5.29,19.22,1.69,2.22,2.53,0.88,0.97,11.76,0.05,0.02,1.5,10,10.47,97.55,35.43,64.8,10.72,39.99,108.35,5,2,0.217527575514037,-0.995411191042067,1.21779412908882,1.852941176470588,0.04051037735849068,21.063623789764872,4.063623789764874,3.8091286307053798,23.936376210235128,0.9363762102351265,3.9363762102351263,4.063623789764874,2,0.06362378976487348,0,36.127247579529744,0.5287275242047026
6286.6,5.21,20.97,1.63,0.001,2.54,1,0.91,15.05,0.05,0.14,1.5,10,12.22,94.72,33.95,53.32,29.07,34.99,119.68,12.11,2,-0.0584936063042807,-0.015616561832896,0.161894429924121,1.8642352941176539,0.0402698113207547,21.022130013831237,4.022130013831238,3.9336099585062847,23.977869986168763,0.9778699861687615,3.9778699861687614,4.022130013831238,2,0.02213001383123847,0,36.044260027662474,0.5295573997233752
6287,4.94,20.69,1.64,0.38,2.95,1.67,0.79,13.94,0.06,0.1,1.5,91.06,9.71,124.43,27.39,75.84,8.05,34.58,156.34,14.71,2,0.257698567411175,-0.920011454433791,0.474095369060115,1.8717647058823528,0.040109433962264296,20.964705882352973,3.9529411764706324,4.1058823529410775,23.964705882352973,0.9882352941176581,3.9529411764706324,4.011764705882342,2,0,0.011764705882341927,36.05882352941171,0.5303529411764702
6287.6,2.31,9.13,0.57,0.001,5.21,5.21,1.08,29.82,0.17,0.12,1.5,10,10.055,98.02,43.99,80.67,8.705,37.41,100.58,5,2,-0.853060913681174,-0.220157348795283,-1.43424502121189,1.8830588235294186,0.03986886792452831,20.69999999999988,3.5999999999998393,4.900000000000361,23.69999999999988,0.8999999999999598,3.5999999999998393,4.1000000000000405,2,0,0.10000000000004013,36.5000000000002,0.5330000000000013
6288,5.27,19.35,1.63,0.85,3.09,1.81,0.56,14.94,0.07,0.09,1.5,82.3,10.4,110.59,36.15,68.54,9.36,36.54,134.45,14.96,2,0.0970364538491984,-0.856598251909464,0.307044394352991,1.8905882352941177,0.039708490566037896,20.523529411764752,3.364705882353001,5.429411764705748,23.523529411764752,0.8411764705882503,3.364705882353001,4.15882352941175,2,0,0.15882352941174976,36.79411764705875,0.5347647058823525
6288.6,5.66,20.88,1.85,0.001,2.93,1.49,0.71,13.38,0.06,0.12,1.5,10,10.78,107.84,31.95,54.1,8.85,38.23,110.42,12.32,2,0.14920235381085,-0.393379690280315,0.363752355882442,1.8892499999999608,0.039338403990025056,20.258823529411657,3.011764705882208,6.223529411765032,23.258823529411657,0.752941176470552,3.011764705882208,4.247058823529448,2,0,0.24705882352944797,37.23529411764724,0.5374117647058835
