"Depth_ft","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Chemofacies","Formation","Core","chemofacies","Al_ppm","K/Al","Mg/Al","Rb/Al","Si/Al","Ti/Al","Zr/Al","Si/Ti","Cu/Al","Fe/Al","Ni/Al","Mo/Al","S/Al","U/Al","Zn/Al","Si/Ca","SGR","Sr/Ca","V/Al","Depth_ft","Factor1","Factor2","Factor3"
7965,0.41,1.32,0.11,0.001,0.15,0.32,0.3,46.3,0.08,0.02,1.5,10,2,94.41,7.5,7.5,18.949296875,1.5,1.5,5,5,"Lexington FM","Washinton",4,4100,0.27,0.73,0.00037,3.2,0.0024,0.00037,1300,0.0018,0.37,0.023,0.00037,0.78,0.00049,0.0018,0.029,93.5571875,0.0017,0.0024,7965,-2.05531605471282,0.56704357572255,0.311445329117349
7965.6,0.41,1.32,0.11,0.001,0.15,0.32,0.3,46.3,0.08,0.02,1.5,10,2,94.41,7.5,7.5,18.949296875,1.5,1.5,5,5,"Lexington FM","Washinton",4,4100,0.27,0.73,0.00037,3.2,0.0024,0.00037,1300,0.0018,0.37,0.023,0.00037,0.78,0.00049,0.0018,0.029,93.5571875,0.0017,0.0024,7965.6,-2.05531605471282,0.56704357572255,0.311445329117349
7966,0.41,1.32,0.11,0.001,0.15,0.32,0.3,46.3,0.08,0.02,1.5,10,2,94.41,7.5,7.5,18.949296875,1.5,1.5,5,5,"Lexington FM","Washinton",4,4100,0.27,0.73,0.00037,3.2,0.0024,0.00037,1300,0.0018,0.37,0.023,0.00037,0.78,0.00049,0.0018,0.029,93.5571875,0.0017,0.0024,7966,-2.05531605471282,0.56704357572255,0.311445329117349
7966.1,0.44,2.21,0.08,0.37,0.15,0.18,0.3,44.56,0.07,0.07,1.5,10,2,96.59,7.5,19.8,18.9596484375,6.69,10.26,5,5,"Lexington FM","Washinton",4,4400,0.18,0.68,0.0015,5,0.84,0.0023,6,0.0017,0.34,0.022,0.00034,0.41,0.00045,0.0045,0.05,93.11859375,0.0016,0.0023,7966.1,-1.95096274520031,0.371635191019501,0.455404152337338
7966.6,0.44,2.21,0.08,0.37,0.15,0.18,0.3,44.56,0.07,0.07,1.5,10,2,96.59,7.5,19.8,18.9596484375,6.69,10.26,5,5,"Lexington FM","Washinton",4,4400,0.18,0.68,0.0015,5,0.84,0.0023,6,0.0017,0.34,0.022,0.00034,0.41,0.00045,0.0045,0.05,93.11859375,0.0016,0.0023,7966.6,-1.95096274520031,0.371635191019501,0.455404152337338
7967,0.24,1.69,0.09,0.33,0.14,0.26,0.3,45.61,0.1,0.02,1.5,10,2,85.61,7.5,11.83,18.97,3.92,1.5,7.41,5,"Lexington FM","Washinton",4,2400,0.38,1.2,0.0016,7,1.4,0.00062,5.1,0.0031,0.58,0.036,0.00062,1.1,0.00083,0.0049,0.037,93.32,0.0022,0.0042,7967,-2.09005899657158,0.516995831440859,0.315243296030277
7967.6,0.24,1.69,0.09,0.33,0.14,0.26,0.3,45.61,0.1,0.02,1.5,10,2,85.61,7.5,11.83,18.97,3.92,1.5,7.41,5,"Lexington FM","Washinton",4,2400,0.38,1.2,0.0016,7,1.4,0.00062,5.1,0.0031,0.58,0.036,0.00062,1.1,0.00083,0.0049,0.037,93.32,0.0022,0.0042,7967.6,-2.09005899657158,0.516995831440859,0.315243296030277
7968,0.42,1.73,0.04,0.36,0.17,0.17,1.18,44.02,0.08,0.02,1.5,10,2,84.92,7.5,16.69,21.92,5.54,1.5,5,5,"Lexington FM","Washinton",4,4200,0.095,2.8,0.0013,4.1,0.86,0.00036,4.8,0.0018,0.4,0.02,0.00036,0.4,0.00048,0.004,0.039,104.32,0.0018,0.0024,7968,-1.89308565046549,0.422530504021547,0.448691952671806
7968.6,0.42,1.73,0.04,0.36,0.17,0.17,1.18,44.02,0.08,0.02,1.5,10,2,84.92,7.5,16.69,21.92,5.54,1.5,5,5,"Lexington FM","Washinton",4,4200,0.095,2.8,0.0013,4.1,0.86,0.00036,4.8,0.0018,0.4,0.02,0.00036,0.4,0.00048,0.004,0.039,104.32,0.0018,0.0024,7968.6,-1.89308565046549,0.422530504021547,0.448691952671806
7969,0.48,2.4,0.03,0.001,0.22,0.21,0.3,45.79,0.08,0.02,1.5,10,2,102.76,7.5,13.96,23.395,1.5,1.5,5,5,"Lexington FM","Washinton",4,4800,0.062,0.62,0.00031,5,0.0021,0.00031,2400,0.0016,0.46,0.021,0.00031,0.44,0.00042,0.0029,0.052,110.06,0.0017,0.0021,7969,-2.07123388360275,0.596063740291465,0.260431027152247
7969.6,0.48,2.4,0.03,0.001,0.22,0.21,0.3,45.79,0.08,0.02,1.5,10,2,102.76,7.5,13.96,23.395,1.5,1.5,5,5,"Lexington FM","Washinton",4,4800,0.062,0.62,0.00031,5,0.0021,0.00031,2400,0.0016,0.46,0.021,0.00031,0.44,0.00042,0.0029,0.052,110.06,0.0017,0.0021,7969.6,-2.07123388360275,0.596063740291465,0.260431027152247
7970,0.68,6.01,0.08,0.001,0.32,0.62,0.3,40.32,0.1,0.14,1.5,10,2,95.83,7.5,17.09,24.87,7.22,40.22,5,5,"Lexington FM","Washinton",4,6800,0.12,0.44,0.0011,8.8,0.0015,0.0059,6000,0.0011,0.47,0.014,0.00022,0.91,0.00029,0.0025,0.15,116.76,0.0025,0.0015,7970,-1.88033601107723,0.565718318820486,0.160540428380586
7970.6,0.68,6.01,0.08,0.001,0.32,0.62,0.3,40.32,0.1,0.14,1.5,10,2,95.83,7.5,17.09,24.87,7.22,40.22,5,5,"Lexington FM","Washinton",4,6800,0.12,0.44,0.0011,8.8,0.0015,0.0059,6000,0.0011,0.47,0.014,0.00022,0.91,0.00029,0.0025,0.15,116.76,0.0025,0.0015,7970.6,-1.88033601107723,0.565718318820486,0.160540428380586
7971,0.89,7.01,0.21,0.001,0.33,0.25,0.3,39.69,0.08,0.02,1.5,10,2,92.04,15.65,22.6,19.53,12.82,14.92,5.26,5,"Lexington FM","Washinton",4,8900,0.24,0.34,0.0014,7.9,0.0011,0.0017,7000,0.0018,0.37,0.01,0.00017,0.28,0.00022,0.0025,0.18,97.48,0.002,0.0011,7971,-1.70078240691348,0.468191283638279,0.398236545088185
7971.6,0.89,7.01,0.21,0.001,0.33,0.25,0.3,39.69,0.08,0.02,1.5,10,2,92.04,15.65,22.6,19.53,12.82,14.92,5.26,5,"Lexington FM","Washinton",4,8900,0.24,0.34,0.0014,7.9,0.0011,0.0017,7000,0.0018,0.37,0.01,0.00017,0.28,0.00022,0.0025,0.18,97.48,0.002,0.0011,7971.6,-1.70078240691348,0.468191283638279,0.398236545088185
7972,0.05,5.46,1.01,0.2,2,1.7,0.3,24.04,0.06,0.02,1.5,38.03,2,99.51,27.15,38.8,5.82,21.36,87.23,12.73,4,"Lexington FM","Washinton",4,500,20,6,0.043,110,4,0.17,27,0.054,40,0.2,0.003,34,0.004,0.078,0.23,55.44,0.0025,0.076,7972,-0.918752311897722,0.0288916071227176,0.0804745340403189
7972.6,0.05,5.46,1.01,0.2,2,1.7,0.3,24.04,0.06,0.02,1.5,38.03,2,99.51,27.15,38.8,5.82,21.36,87.23,12.73,4,"Lexington FM","Washinton",4,500,20,6,0.043,110,4,0.17,27,0.054,40,0.2,0.003,34,0.004,0.078,0.23,55.44,0.0025,0.076,7972.6,-0.918752311897722,0.0288916071227176,0.0804745340403189
7973,0.05,5.46,1.01,0.2,2,1.7,0.3,24.04,0.06,0.02,1.5,38.03,2,99.51,27.15,38.8,5.82,21.36,87.23,12.73,4,"Lexington FM","Washinton",4,500,20,6,0.043,110,4,0.17,27,0.054,40,0.2,0.003,34,0.004,0.078,0.23,55.44,0.0025,0.076,7973,-0.918752311897722,0.0288916071227176,0.0804745340403189
7973.3,0.54,3.91,0.02,0.001,0.2,0.69,0.3,42.58,0.08,0.04,1.5,10,2,88.8,7.5,7.5,12.04,4.35,27.36,7.64,5,"Lexington FM","Washinton",4,5400,0.037,0.56,0.00081,7.2,0.0019,0.0051,3900,0.0014,0.37,0.016,0.00028,1.3,0.00037,0.0014,0.092,64.48,0.0019,0.0019,7973.3,-1.82961315699293,0.412351876190955,0.341948230235273
7973.6,0.54,3.91,0.02,0.001,0.2,0.69,0.3,42.58,0.08,0.04,1.5,10,2,88.8,7.5,7.5,12.04,4.35,27.36,7.64,5,"Lexington FM","Washinton",4,5400,0.037,0.56,0.00081,7.2,0.0019,0.0051,3900,0.0014,0.37,0.016,0.00028,1.3,0.00037,0.0014,0.092,64.48,0.0019,0.0019,7973.6,-1.82961315699293,0.412351876190955,0.341948230235273
7974,3.88,20.63,0.94,0.001,2.02,1.89,1.43,19.99,0.06,0.36,1.5,10,2,80.15,31.36,37.06,18.26,20.8,103.15,15.84,4,"Lexington FM","Washinton",2,38800,0.24,0.37,0.00054,5.3,0.00026,0.0027,21000,0.00081,0.52,0.0021,3.9e-05,0.49,5.2e-05,0.00096,1,104.08,0.003,0.00026,7974,-0.485508007657805,0.292104522730741,-0.349243218812761
7974.6,3.88,20.63,0.94,0.001,2.02,1.89,1.43,19.99,0.06,0.36,1.5,10,2,80.15,31.36,37.06,18.26,20.8,103.15,15.84,4,"Lexington FM","Washinton",2,38800,0.24,0.37,0.00054,5.3,0.00026,0.0027,21000,0.00081,0.52,0.0021,3.9e-05,0.49,5.2e-05,0.00096,1,104.08,0.003,0.00026,7974.6,-0.485508007657805,0.292104522730741,-0.349243218812761
7975,0.51,3.84,0.13,0.01,0.29,0.22,0.3,43.41,0.07,0.02,1.5,10,2,83.65,7.5,13.6,21.165,3.89,18.73,5,5,"Lexington FM","Washinton",4,5100,0.25,0.59,0.00076,7.5,0.02,0.0037,380,0.0015,0.57,0.016,0.00029,0.43,0.00039,0.0027,0.088,102.74,0.0016,0.002,7975,-1.84808620292912,0.66144228708753,0.386451212042208
7975.6,0.51,3.84,0.13,0.01,0.29,0.22,0.3,43.41,0.07,0.02,1.5,10,2,83.65,7.5,13.6,21.165,3.89,18.73,5,5,"Lexington FM","Washinton",4,5100,0.25,0.59,0.00076,7.5,0.02,0.0037,380,0.0015,0.57,0.016,0.00029,0.43,0.00039,0.0027,0.088,102.74,0.0016,0.002,7975.6,-1.84808620292912,0.66144228708753,0.386451212042208
7976,1.31,12.45,0.22,0.001,0.42,0.54,0.3,35.12,0.08,0.05,1.5,10,2,96.75,7.5,16.62,22.6175,15.06,24.09,5,5,"Lexington FM","Washinton",4,13100,0.17,0.23,0.0011,9.5,0.00076,0.0018,12000,0.00057,0.32,0.0074,0.00011,0.41,0.00015,0.0013,0.35,109.99,0.0023,0.00076,7976,-1.523426706208,0.598580302829355,0.351057392881663
7976.6,1.31,12.45,0.22,0.001,0.42,0.54,0.3,35.12,0.08,0.05,1.5,10,2,96.75,7.5,16.62,22.6175,15.06,24.09,5,5,"Lexington FM","Washinton",4,13100,0.17,0.23,0.0011,9.5,0.00076,0.0018,12000,0.00057,0.32,0.0074,0.00011,0.41,0.00015,0.0013,0.35,109.99,0.0023,0.00076,7976.6,-1.523426706208,0.598580302829355,0.351057392881663
7977,0.6,7.64,0.23,0.02,0.22,0.21,0.3,40.09,0.09,0.02,1.5,10,2,88.86,19.12,12.28,24.07,7.86,13.16,5,5,"Lexington FM","Washinton",4,6000,0.38,0.5,0.0013,13,0.033,0.0022,380,0.0032,0.37,0.015,0.00025,0.35,0.00033,0.002,0.19,115.96,0.0022,0.0017,7977,-1.82551291036084,0.576559884497783,0.291635026189226
7977.6,0.6,7.64,0.23,0.02,0.22,0.21,0.3,40.09,0.09,0.02,1.5,10,2,88.86,19.12,12.28,24.07,7.86,13.16,5,5,"Lexington FM","Washinton",4,6000,0.38,0.5,0.0013,13,0.033,0.0022,380,0.0032,0.37,0.015,0.00025,0.35,0.00033,0.002,0.19,115.96,0.0022,0.0017,7977.6,-1.82551291036084,0.576559884497783,0.291635026189226
7978,1.67,16,0.3,0.001,0.52,0.41,0.3,32.81,0.08,0.03,1.5,10,2,84.04,7.5,33.28,17.36,16.56,34.26,5,5,"Lexington FM","Washinton",4,16700,0.18,0.18,0.00099,9.6,6e-04,0.0021,16000,0.00045,0.31,0.005,9e-05,0.25,0.00012,0.002,0.49,90.24,0.0024,6e-04,7978,-1.23940192249558,0.502236826805881,0.587930384612014
7978.6,1.67,16,0.3,0.001,0.52,0.41,0.3,32.81,0.08,0.03,1.5,10,2,84.04,7.5,33.28,17.36,16.56,34.26,5,5,"Lexington FM","Washinton",4,16700,0.18,0.18,0.00099,9.6,6e-04,0.0021,16000,0.00045,0.31,0.005,9e-05,0.25,0.00012,0.002,0.49,90.24,0.0024,6e-04,7978.6,-1.23940192249558,0.502236826805881,0.587930384612014
7979,1.67,16,0.3,0.001,0.52,0.41,0.3,32.81,0.08,0.03,1.5,10,2,84.04,7.5,33.28,17.36,16.56,34.26,5,5,"Lexington FM","Washinton",4,16700,0.18,0.18,0.00099,9.6,6e-04,0.0021,16000,0.00045,0.31,0.005,9e-05,0.25,0.00012,0.002,0.49,90.24,0.0024,6e-04,7979,-1.23940192249558,0.502236826805881,0.587930384612014
7979.6,1.67,16,0.3,0.001,0.52,0.41,0.3,32.81,0.08,0.03,1.5,10,2,84.04,7.5,33.28,17.36,16.56,34.26,5,5,"Lexington FM","Washinton",4,16700,0.18,0.18,0.00099,9.6,6e-04,0.0021,16000,0.00045,0.31,0.005,9e-05,0.25,0.00012,0.002,0.49,90.24,0.0024,6e-04,7979.6,-1.23940192249558,0.502236826805881,0.587930384612014
7980,1.02,12.72,0.44,0.03,0.33,0.29,0.3,34.1,0.09,0.03,1.5,10,2,88.89,7.5,33.25,14.005,12.32,35.62,5,5,"Lexington FM","Washinton",4,10200,0.43,0.29,0.0012,12,0.029,0.0035,420,0.00074,0.32,0.0087,0.00015,0.28,2e-04,0.0033,0.37,79.06,0.0026,0.00098,7980,-1.35639223556357,0.33550075787512,0.685502237844641
7980.6,1.02,12.72,0.44,0.03,0.33,0.29,0.3,34.1,0.09,0.03,1.5,10,2,88.89,7.5,33.25,14.005,12.32,35.62,5,5,"Lexington FM","Washinton",4,10200,0.43,0.29,0.0012,12,0.029,0.0035,420,0.00074,0.32,0.0087,0.00015,0.28,2e-04,0.0033,0.37,79.06,0.0026,0.00098,7980.6,-1.35639223556357,0.33550075787512,0.685502237844641
7981,5.37,22.83,1.79,0.29,2.44,2.65,1.4,12.51,0.06,0.43,1.5,78.64,10.98,89.32,29.93,78.14,10.65,38.01,183.22,15.54,1,"Lexington FM","Washinton",2,53700,0.33,0.26,0.00071,4.3,0.054,0.0034,79,0.00056,0.45,0.0017,2.8e-05,0.49,2e-04,0.0015,1.8,159.08,0.0048,0.0015,7981,0.320967182595341,-0.869459777433742,-0.0180790347489898
7981.6,5.37,22.83,1.79,0.29,2.44,2.65,1.4,12.51,0.06,0.43,1.5,78.64,10.98,89.32,29.93,78.14,10.65,38.01,183.22,15.54,1,"Lexington FM","Washinton",2,53700,0.33,0.26,0.00071,4.3,0.054,0.0034,79,0.00056,0.45,0.0017,2.8e-05,0.49,2e-04,0.0015,1.8,159.08,0.0048,0.0015,7981.6,0.320967182595341,-0.869459777433742,-0.0180790347489898
7982,6.41,24.77,2.07,0.001,3.57,1.93,1.55,9.06,0.03,0.42,1.5,10,10.83,88.66,28.81,65.24,9.03,44.64,128.85,20.68,1,"Lexington FM","Washinton",2,64100,0.32,0.24,7e-04,3.9,0.00016,0.002,25000,0.00045,0.56,0.0014,2.3e-05,0.3,0.00017,0.001,2.7,155.88,0.0033,0.00016,7982,0.519615866899049,-0.402000114629366,-0.0568743336869513
7982.6,6.41,24.77,2.07,0.001,3.57,1.93,1.55,9.06,0.03,0.42,1.5,10,10.83,88.66,28.81,65.24,9.03,44.64,128.85,20.68,1,"Lexington FM","Washinton",2,64100,0.32,0.24,7e-04,3.9,0.00016,0.002,25000,0.00045,0.56,0.0014,2.3e-05,0.3,0.00017,0.001,2.7,155.88,0.0033,0.00016,7982.6,0.519615866899049,-0.402000114629366,-0.0568743336869513
7983,0.65,9.06,0.1,0.001,0.72,1.16,0.3,35.01,0.08,0.32,1.5,10,2,85.16,7.5,14.36,13.78,10.61,30.88,8.02,4,"Lexington FM","Washinton",4,6500,0.15,0.46,0.0016,14,0.0015,0.0048,9100,0.0012,1.1,0.013,0.00023,1.8,0.00031,0.0022,0.26,72.72,0.0023,0.0015,7983,-1.71298415672893,0.38026284182841,-0.000628260940556359
7983.6,0.65,9.06,0.1,0.001,0.72,1.16,0.3,35.01,0.08,0.32,1.5,10,2,85.16,7.5,14.36,13.78,10.61,30.88,8.02,4,"Lexington FM","Washinton",4,6500,0.15,0.46,0.0016,14,0.0015,0.0048,9100,0.0012,1.1,0.013,0.00023,1.8,0.00031,0.0022,0.26,72.72,0.0023,0.0015,7983.6,-1.71298415672893,0.38026284182841,-0.000628260940556359
7984,0.27,0.79,0.075,0.37,0.15,0.22,0.3,46.99,0.07,0.02,1.5,10,2,95.6,7.5,13.36,18.53,1.5,1.5,5,5,"Lexington FM","Washinton",4,2700,0.28,1.1,0.00056,2.9,1.4,0.00056,2.1,0.0028,0.56,0.035,0.00056,0.81,0.00074,0.0049,0.017,91.32,0.0015,0.0037,7984,-2.04986422732363,0.436455765349676,0.417209638347483
7984.6,0.27,0.79,0.075,0.37,0.15,0.22,0.3,46.99,0.07,0.02,1.5,10,2,95.6,7.5,13.36,18.53,1.5,1.5,5,5,"Lexington FM","Washinton",4,2700,0.28,1.1,0.00056,2.9,1.4,0.00056,2.1,0.0028,0.56,0.035,0.00056,0.81,0.00074,0.0049,0.017,91.32,0.0015,0.0037,7984.6,-2.04986422732363,0.436455765349676,0.417209638347483
7985,0.62,3.11,0.05,0.001,0.23,0.38,0.3,42.66,0.1,0.02,1.5,10,2,107.98,7.5,7.5,20.715,6.62,1.5,5,5,"Lexington FM","Washinton",4,6200,0.081,0.48,0.0011,5,0.0016,0.00024,3100,0.0012,0.37,0.017,0.00024,0.61,0.00032,0.0012,0.073,99.66,0.0023,0.0016,7985,-2.03693943791209,0.493930435470572,0.277623116026663
7985.6,0.62,3.11,0.05,0.001,0.23,0.38,0.3,42.66,0.1,0.02,1.5,10,2,107.98,7.5,7.5,20.715,6.62,1.5,5,5,"Lexington FM","Washinton",4,6200,0.081,0.48,0.0011,5,0.0016,0.00024,3100,0.0012,0.37,0.017,0.00024,0.61,0.00032,0.0012,0.073,99.66,0.0023,0.0016,7985.6,-2.03693943791209,0.493930435470572,0.277623116026663
7986,0.58,4.11,0.25,0.02,0.25,0.32,0.3,43.17,0.11,0.02,1.5,10,2,72.74,7.5,7.5,22.9,8.81,10.87,5,5,"Lexington FM","Washinton",4,5800,0.43,0.52,0.0015,7.1,0.034,0.0019,210,0.0013,0.43,0.013,0.00026,0.55,0.00034,0.0013,0.095,111.6,0.0025,0.0017,7986,-1.9433520220133,0.783841024323289,0.287385174373645
7986.6,0.58,4.11,0.25,0.02,0.25,0.32,0.3,43.17,0.11,0.02,1.5,10,2,72.74,7.5,7.5,22.9,8.81,10.87,5,5,"Lexington FM","Washinton",4,5800,0.43,0.52,0.0015,7.1,0.034,0.0019,210,0.0013,0.43,0.013,0.00026,0.55,0.00034,0.0013,0.095,111.6,0.0025,0.0017,7986.6,-1.9433520220133,0.783841024323289,0.287385174373645
7987,0.42,4.15,0.2,0.02,0.28,0.25,0.3,42.81,0.1,0.02,1.5,10,2,96.76,7.5,7.5,26.42,6.83,13.02,5,5,"Lexington FM","Washinton",4,4200,0.48,0.71,0.0016,9.9,0.048,0.0031,210,0.0018,0.67,0.023,0.00036,0.6,0.00048,0.0018,0.097,124.88,0.0023,0.0024,7987,-1.98976300784634,0.695562071967836,0.248824034253994
7987.6,0.42,4.15,0.2,0.02,0.28,0.25,0.3,42.81,0.1,0.02,1.5,10,2,96.76,7.5,7.5,26.42,6.83,13.02,5,5,"Lexington FM","Washinton",4,4200,0.48,0.71,0.0016,9.9,0.048,0.0031,210,0.0018,0.67,0.023,0.00036,0.6,0.00048,0.0018,0.097,124.88,0.0023,0.0024,7987.6,-1.98976300784634,0.695562071967836,0.248824034253994
7988,0.47,2.99,1.295,0.001,0.2,0.29,0.3,44.4,0.11,0.02,1.5,10,2,84.64,7.5,7.5,18.975,3.64,13.04,5,5,"Lexington FM","Washinton",4,4700,2.8,0.64,0.00077,6.4,0.0021,0.0028,3000,0.0016,0.43,0.018,0.00032,0.62,0.00043,0.0016,0.067,112.62,0.0025,0.0021,7988,-1.79044021844419,0.676198934279096,0.401264879690838
7988.5,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7988.5,1.16254703900052,-0.358863839462866,0.784870932946584
7988.6,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7988.6,1.16254703900052,-0.358863839462866,0.784870932946584
7989,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7989,1.16254703900052,-0.358863839462866,0.784870932946584
7989.6,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7989.6,1.16254703900052,-0.358863839462866,0.784870932946584
7990,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7990,1.16254703900052,-0.358863839462866,0.784870932946584
7990.6,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7990.6,1.16254703900052,-0.358863839462866,0.784870932946584
7991,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7991,1.16254703900052,-0.358863839462866,0.784870932946584
7991.6,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7991.6,1.16254703900052,-0.358863839462866,0.784870932946584
7992,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7992,1.16254703900052,-0.358863839462866,0.784870932946584
7992.6,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7992.6,1.16254703900052,-0.358863839462866,0.784870932946584
7993,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7993,1.16254703900052,-0.358863839462866,0.784870932946584
7993.6,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7993.6,1.16254703900052,-0.358863839462866,0.784870932946584
7994,8.05,27.72,2.39,0.55,3.62,1.69,1.67,4.96,0.03,0.28,1.5,158.59,2,94.6,7.5,77.99,11.53,52.33,159.16,8.36,1,"Lexington FM","Washinton",2,80500,0.3,0.21,0.00065,3.4,0.068,0.002,50,9.3e-05,0.45,0.0012,1.9e-05,0.21,2.5e-05,0.00097,5.6,100.36,0.006,0.002,7994,1.16254703900052,-0.358863839462866,0.784870932946584
7994.4,0.35,4.23,0.1,0.01,0.23,0.25,0.3,44,0.11,0.02,1.5,10,2,78.84,7.5,15.82,15.515,4.5,19.4,5,5,"Lexington FM","Washinton",4,3500,0.29,0.86,0.0013,12,0.029,0.0055,420,0.0021,0.66,0.023,0.00043,0.71,0.00057,0.0045,0.096,79.66,0.0025,0.0029,7994.4,-1.91186542717371,0.481807604194745,0.479439464292994
7994.6,0.35,4.23,0.1,0.01,0.23,0.25,0.3,44,0.11,0.02,1.5,10,2,78.84,7.5,15.82,15.515,4.5,19.4,5,5,"Lexington FM","Washinton",4,3500,0.29,0.86,0.0013,12,0.029,0.0055,420,0.0021,0.66,0.023,0.00043,0.71,0.00057,0.0045,0.096,79.66,0.0025,0.0029,7994.6,-1.91186542717371,0.481807604194745,0.479439464292994
7995,0.7,6.19,0.18,0.03,0.32,0.57,0.3,41.51,0.09,0.02,1.5,10,2,94.9,7.5,22.81,19.5,7.48,35.92,5,5,"Lexington FM","Washinton",4,7000,0.26,0.43,0.0011,8.8,0.043,0.0051,210,0.0011,0.46,0.014,0.00021,0.81,0.00029,0.0033,0.15,96.88,0.0022,0.0014,7995,-1.73241046597032,0.498761919422837,0.365127084826382
